2023-10-31 15:42:43 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring NewScaleCoordinateRecorder.data_name = log.csv
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring NewScaleCoordinateRecorder.log_time_fmt = %Y/%m/%d %H:%M:%S.%f
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring NewScaleCoordinateRecorder.max_z_travel = 6000
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring NewScaleCoordinateRecorder.data_fieldnames = ['last_moved', 'manipulator', 'x', 'y', 'z', 'x_virtual', 'y_virtual', 'z_virtual']
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring NewScaleCoordinateRecorder.data = c$/MPM_data
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring NewScaleCoordinateRecorder.rsc_app_id = newscale_motor
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring NewScaleCoordinateRecorder.probe_to_serial_number = {'A': 'SN45356', 'B': 'SN45484', 'C': 'SN45485', 'D': 'SN45359', 'E': 'SN45482', 'F': 'SN45361'}
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring SessionCamstim.comp = Stim
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring SessionCamstim.port = 5000
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring SessionCamstim.data = c$/ProgramData/AIBS_MPE/camstim/data
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring SessionCamstim.gb_per_hr = 0.2
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring SessionCamstim.min_rec_hr = 3.0
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring SessionCamstim.serialization = json
2023-10-31 15:58:13 | np_workflows.shared.base_experiments | DEBUG | base_experiments.py:172 apply_config MainThread | Ephys | Configuring SessionCamstim.rsc_app_id = camstim_agent
2023-10-31 15:58:13 | np_services.proxies | DEBUG | proxies.py:736 initialize MainThread | MouseDirector | Initializing
2023-10-31 15:58:13 | np_services.utils | INFO | utils.py:48 start_rsc_app MainThread | mousedirector is running on W10DT714046
2023-10-31 15:58:13 | np_services.proxies | DEBUG | proxies.py:166 get_proxy MainThread | Creating MouseDirector proxy to W10DT714046:9000
2023-10-31 15:58:13 | np_services.proxies | INFO | proxies.py:140 initialize MainThread | Proxy(MouseDirector) initialized: ready for use
2023-10-31 15:58:17 | np_services.proxies | DEBUG | proxies.py:742 initialize MainThread | MouseDirector | Initialized with mouse 366122, user corbettb
2023-10-31 15:58:17 | np_services.proxies | DEBUG | proxies.py:145 test MainThread | Testing MouseDirector proxy
2023-10-31 15:58:18 | np_services.proxies | DEBUG | proxies.py:150 test MainThread | MouseDirector proxy connection to W10DT714046:9000 confirmed
2023-10-31 15:58:18 | np_services.proxies | DEBUG | proxies.py:158 test MainThread | Proxy(MouseDirector) tested successfully
2023-10-31 15:58:18 | np_services.utils | INFO | utils.py:48 start_rsc_app MainThread | sync_device is running on W10DTSM18307
2023-10-31 15:58:18 | np_services.proxies | DEBUG | proxies.py:166 get_proxy MainThread | Creating Sync proxy to W10DTSM18307:5000
2023-10-31 15:58:18 | np_services.proxies | INFO | proxies.py:140 initialize MainThread | Proxy(Sync) initialized: ready for use
2023-10-31 15:58:18 | np_services.proxies | DEBUG | proxies.py:145 test MainThread | Testing Sync proxy
2023-10-31 15:58:19 | np_services.proxies | DEBUG | proxies.py:174 get_state MainThread | Sync state: ('READY', '')
2023-10-31 15:58:19 | np_services.proxies | DEBUG | proxies.py:150 test MainThread | Sync proxy connection to W10DTSM18307:5000 confirmed
2023-10-31 15:58:19 | np_services.proxies | DEBUG | proxies.py:158 test MainThread | Proxy(Sync) tested successfully
2023-10-31 15:58:19 | np_services.proxies | ERROR | proxies.py:104 ensure_config MainThread | Error accessing VideoMVR data path: \\W10DT714046\c$\ProgramData\AIBS_MPE\mvr\data
Traceback (most recent call last):
  File "c:\Users\ben.hardcastle\github\np_workflows\.venv\Lib\site-packages\np_services\proxies.py", line 101, in ensure_config
    _ = root.exists()
        ^^^^^^^^^^^^^
  File "C:\Users\ben.hardcastle\.pyenv\pyenv-win\versions\3.11.3\Lib\pathlib.py", line 1235, in exists
    self.stat()
  File "C:\Users\ben.hardcastle\.pyenv\pyenv-win\versions\3.11.3\Lib\pathlib.py", line 1013, in stat
    return os.stat(self, follow_symlinks=follow_symlinks)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: '\\\\W10DT714046\\c$\\ProgramData\\AIBS_MPE\\mvr\\data'
